,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
22047,6856,US,130123,34.5025,-96.2241666667,Census,Town,OK,"Phillips, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,680,972,176.0,212,181,91.0,106.0,178,161,150.0,135.0
22118,14607,US,130137,34.3563888889,-98.3158333333,Census,City,OK,"Walters, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,1377,3032,2262.0,2238,2743,2825.0,2611.0,2778,2519,2657.0,2551.0
22125,8138,US,130440,35.3966666667,-96.1883333333,Census,Town,OK,"Clearview, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,47,56.0,48.0
22154,8159,US,130262,34.7791666667,-99.3333333333,Census,Town,OK,"Blair, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,508,437,585.0,570,700,893.0,1114.0,1092,922,894.0,818.0
22198,15220,US,130446,35.4825,-97.2672222222,Census,,OK,"Choctaw, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,230,242,199,242.0,289,355,623.0,4750.0,7520,8545,9377.0,11146.0
22238,21986,US,130613,34.5027777778,-97.9583333333,Census,City,OK,"Duncan, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,1164,2477,3463,8363.0,9207,15325,20009.0,19718.0,22517,21732,22505.0,23431.0
22252,27380,US,130413,35.7466,-95.368,Census,City,OK,"Muskogee, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,4254,25278,30277,32026.0,32332,37289,38059.0,37331.0,40011,37708,38310.0,39223.0
22319,190118,US,22489,,,Census,US State,OK,Oklahoma,0,0,0,0,0,0,0,0,0,0,258657,790391,1657155,2028283,2396040.0,2336434,2233351,2328284.0,2559229.0,3025290,3145585,3450654.0,3751351.0
22331,7501,US,130187,36.0403885,-98.9643416,Census,Town,OK,"Taloga, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,468,365,436.0,533,430,322.0,363.0,446,415,1211.0,299.0
22359,8917,US,130018,35.9913888889,-94.5711111111,Census,Town,OK,"Westville, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,296,802,956,691.0,716,781,727.0,934.0,1049,1374,1596.0,1639.0
22365,7196,US,130263,34.6630555556,-99.5697222222,Census,Town,OK,"East Duke, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,502,543.0,0,0,0.0,0.0,0,0,445.0,424.0
22394,15988,US,130111,36.73,-102.511388889,Census,City,OK,"Boise City, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256.0,1144,1902,1978.0,1993.0,1761,1509,1483.0,1266.0
22423,12858,US,92093,34.71,-97.31,Census,US County,OK,"Garvin County, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,26545,32445,31401.0,31150,29500,28290.0,24874.0,27856,26605,27210.0,27576.0
