,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
8177,17438,US,106663,33.6305555556,-112.366666667,Census,City,AZ,"Surprise, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2427.0,3723,7122,30848.0,117517.0
8347,18212,US,106666,33.965,-112.748055556,Census,Town,AZ,"Wickenburg, Arizona",0,0,0,0,0,0,0,0,174,104,0,0,570,527,734.0,995,1736,2445.0,2698.0,3535,4515,5082.0,6363.0
8355,8631,US,8662030,32.7077777778,-110.682222222,Census,Populated place,AZ,"Tiger, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,500,783,,0.0,0,0,0.0,0.0
8677,17875,US,106603,35.2494444444,-112.19,Census,City,AZ,"Williams, Arizona",0,0,0,0,0,0,0,0,0,0,199,0,1267,1350,2166.0,2622,2152,3559.0,2386.0,2266,2532,2842.0,3023.0
9195,3342,US,48796750,32.2872222222,-112.009166667,Census,Census-designated place,AZ,"Ak Chin, Pima County, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,30.0
9378,13072,US,106599,36.2241666667,-112.693888889,Census,CDP,AZ,"Supai, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,423,,208.0
9454,6990,US,106615,33.3511111111,-110.452222222,Census,Census-designated place,AZ,"San Carlos, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2542.0,2668,2918,3716.0,0.0
9611,9902,US,106703,33.8330555556,-109.974444444,Census,Census designated place,AZ,"Whiteriver, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,2257,3775,5220.0,4104.0
9721,8398,US,106667,33.5947222222,-112.298888889,Census,Town,AZ,"Youngtown, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1886.0,2254,2542,3010.0,6156.0
9774,9980,US,106665,33.4502777778,-112.255,Census,City,AZ,"Tolleson, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.0,1731,3042,3886.0,3881.0,4433,4434,4974.0,6545.0
9817,9943,US,106625,32.8327777778,-109.762777778,Census,Town,AZ,"Thatcher, Arizona",0,0,0,0,0,0,0,0,0,0,320,644,904,899,895.0,1106,1284,1581.0,2320.0,3374,3763,4022.0,4865.0
10017,35618,US,106574,31.4183333333,-109.897777778,Census,City,AZ,"Bisbee, Arizona",0,0,0,0,0,0,0,0,0,0,1535,0,9019,9205,8023.0,5853,3801,9914.0,8328.0,7154,6288,6090.0,5575.0
10317,15889,US,106597,36.9141666667,-111.459722222,Census,City,AZ,"Page, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2960.0,1439.0,4907,6598,6809.0,7247.0
10749,54888,US,106788,34.7488888889,-112.113888889,Census,Town,AZ,"Jerome, Arizona",0,0,0,0,0,0,0,0,0,0,250,2861,2393,4030,4932.0,2295,1233,243.0,290.0,420,403,329.0,444.0
10824,31783,US,106806,32.6922222222,-114.615277778,Census,City,AZ,"Yuma, Arizona",0,0,0,0,0,0,0,0,1144,1200,1773,1519,2914,4237,4892.0,5325,9145,23974.0,29007.0,42481,56966,77515.0,93064.0
10882,15884,US,106701,34.5111111111,-110.083055556,Census,Town,AZ,"Snowflake, Arizona",0,0,0,0,0,0,0,0,0,275,0,0,494,758,1259.0,0,929,982.0,1977.0,3510,3679,4460.0,5590.0
