,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
19416,7938,US,137321,44.9525,-72.7283333333,Census,Town,VT,"Berkshire, Vermont",0,172,918,831,1308,1818,1955,1890,1609,1596,1421,1326,1286,1299,1234.0,1156,1063,965.0,931.0,1116,1190,1388.0,1692.0
19551,10112,US,137323,44.9066666667,-72.805,Census,Village,VT,"Enosburg Falls, Vermont",0,0,0,0,0,0,0,0,0,0,974,954,1153,1236,1195.0,1168,1289,1321.0,1266.0,1207,1350,1473.0,1329.0
19687,8278,US,137330,44.705,-72.9016666667,Census,Town,VT,"Fletcher, Vermont",47,200,382,497,793,1014,1084,916,865,868,793,750,737,656,667.0,549,485,399.0,456.0,626,941,1179.0,1277.0
19789,11415,US,137279,44.3666666667,-71.95,Census,Town,VT,"Waterford, Vermont",63,565,1289,1247,1358,1388,1412,1171,879,815,734,705,629,574,712.0,498,468,460.0,586.0,882,1190,1104.0,1280.0
20037,8785,US,137394,43.6647222222,-72.7933333333,Census,Town,VT,"Killington, Vermont",32,90,116,154,452,498,578,525,462,450,451,402,409,336,298.0,266,283,266.0,558.0,891,738,1095.0,811.0
20104,7150,US,137324,44.6972222222,-72.9977777778,Census,Town,VT,"Fairfax, Vermont",254,786,1301,1359,1729,1919,2111,1987,1956,1820,1523,1338,1318,1244,1249.0,1229,1129,1244.0,1366.0,1805,2486,3765.0,4285.0
20229,8350,US,137428,42.9572222222,-72.8525,Census,Town,VT,"Dover, Vermont",0,0,859,829,831,729,709,650,635,621,524,503,377,385,278.0,244,252,370.0,555.0,666,994,1410.0,1124.0
20275,6409,US,260237,44.7305555556,-72.3816666667,Census,Village,VT,"Albany (village), Vermont",0,0,0,0,0,0,0,0,0,0,0,0,0,152,189.0,200,196,169.0,175.0,174,180,165.0,193.0
20326,7964,US,260262,,,Census,Town,VT,"Marshfield (town), Vermont",0,172,513,710,1271,1156,1102,1160,1072,1102,1121,1032,1011,898,872.0,901,830,891.0,1033.0,1267,1331,1496.0,1588.0
20327,10014,US,137362,44.0833333333,-72.4219444444,Census,Town,VT,"Washington, Vermont",72,500,1040,1160,1374,1359,1348,1249,1113,922,820,820,762,660,697.0,730,650,565.0,667.0,855,937,1047.0,1039.0
20400,8316,US,137244,,,Census,town,VT,"Glastenbury, Vermont",34,48,76,48,52,53,52,47,119,241,181,48,29,40,7.0,4,1,0.0,0.0,3,7,16.0,8.0
20415,22870,US,91383,44.45,-73.09,Census,US County,VT,"Chittenden County, Vermont",7287,12778,18120,16955,21765,22977,29036,28171,36480,32792,35389,39600,42447,43708,47471.0,52098,62570,74425.0,99131.0,115534,131761,146571.0,156545.0
20508,20196,US,306954,44.6313888889,-73.1369444444,Census,Town,VT,"Milton, Vermont",282,786,1548,1746,2100,2136,2451,1963,2062,2006,1585,1804,1648,1523,1663.0,1750,1874,2022.0,4495.0,6829,8404,9479.0,10352.0
20604,22270,US,91374,43.57,-73.04,Census,US County,VT,"Rutland County, Vermont",15590,23813,29486,29983,31294,30699,33059,35946,40651,41829,45397,44209,48139,46213,48453.0,45638,45905,46719.0,52637.0,58347,62142,63400.0,61642.0
20627,9661,US,137357,43.8658333333,-72.3772222222,Census,Town,VT,"Strafford, Vermont",845,1642,1805,1921,1935,1761,1540,1506,1290,1181,932,1000,776,601,615.0,598,680,548.0,536.0,731,902,1045.0,1098.0
20843,12396,US,260236,,,Census,town,VT,"Newbury (town), Vermont",873,1304,1363,1623,2225,2579,2984,2549,2241,2316,2080,2125,2035,1908,1744.0,1723,1667,1452.0,1440.0,1699,1985,1955.0,2216.0
20873,10656,US,137233,43.9138888889,-73.1069444444,Census,Town,VT,"Salisbury, Vermont",446,644,709,721,907,942,1027,853,902,775,740,692,693,635,632.0,581,573,575.0,649.0,881,1024,1090.0,1136.0
20999,18046,US,137266,44.4166666667,-72.1333333333,Census,Town,VT,"Danville, Vermont",574,1514,2240,2300,2631,2633,2577,2544,2216,2003,1784,1628,1564,1494,1600.0,1472,1312,1368.0,1405.0,1705,1917,2211.0,2196.0
21014,20957,US,137385,43.7136111111,-73.2944444444,Census,Town,VT,"Benson, Vermont",658,1159,1561,1481,1493,1403,1305,1256,1244,1104,880,844,813,807,636.0,572,573,549.0,583.0,739,847,1039.0,1056.0
21082,24013,US,137425,43.1333333333,-72.45,Census,Village,VT,"Bellows Falls, Vermont",0,0,0,0,0,0,0,0,697,2229,3092,4337,4883,4860,3930.0,4236,3881,3831.0,3505.0,3456,3313,3165.0,3148.0
21104,17214,US,260220,44.8102777778,-73.1522222222,Census,Town,VT,"St. Albans (town), Vermont",256,901,1609,1636,2395,2702,3567,3637,7014,7193,7771,1715,1617,1583,1691.0,1733,1908,2303.0,3270.0,3555,4606,5086.0,5999.0
21115,9653,US,767931,44.3988888889,-72.3013888889,Census,Town,VT,"Cabot, Vermont",0,349,686,1032,1304,1440,1356,1318,1279,1242,1074,1126,1116,1036,1107.0,974,826,763.0,663.0,958,1043,1213.0,1433.0
21318,14485,US,137373,44.6941666667,-72.2211111111,Census,Town,VT,"Glover, Vermont",0,36,387,549,902,1119,1137,1244,1178,1055,970,891,932,826,860.0,788,727,683.0,649.0,843,820,966.0,1122.0
21417,20683,US,137468,43.3844444444,-72.4625,Census,Town,VT,"Weathersfield, Vermont",1146,1944,2115,2301,2213,2002,1851,1765,1557,1354,1174,1089,1092,1087,1156.0,1075,1288,1254.0,2040.0,2534,2674,2788.0,2825.0
21488,14572,US,260245,,,Census,Town,VT,"Brandon, Vermont",637,1076,1375,1495,1946,2194,2835,3077,3571,3280,3310,2759,2712,2874,2891.0,2979,3304,3329.0,3697.0,4194,4223,3917.0,3966.0
21595,8788,US,137463,43.4941666667,-72.5963888889,Census,Town,VT,"Reading, Vermont",747,1120,1565,1603,1409,1363,1171,1159,1012,953,749,649,530,463,474.0,437,470,472.0,564.0,647,614,707.0,666.0
21621,9222,US,137322,44.8838888889,-72.7711111111,Census,Town,VT,"Enosburgh, Vermont",0,143,704,932,1560,2022,2009,2066,2077,2213,2299,2054,2212,2231,2093.0,2082,2101,1966.0,1918.0,2070,2535,2788.0,2781.0
21637,36778,US,260243,44.9441666667,-72.2044444444,Census,City,VT,"Newport (city), Vermont",0,0,0,0,0,0,0,0,0,920,1730,2787,3657,4976,5094.0,4902,5217,5019.0,4664.0,4756,4434,5005.0,4589.0
