,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
25690,25876,US,134361,33.5494444444,-81.7205555556,Census,City,SC,"Aiken, South Carolina",0,0,0,0,0,0,0,0,0,1817,2362,3414,3911,4103,6033.0,6168,7083,11243.0,13436.0,14978,19872,25337.0,29566.0
25818,13901,US,134529,33.8380555556,-79.0561111111,Census,City,SC,"Conway, South Carolina",0,0,0,0,0,0,0,476,696,575,677,705,1228,1969,3011.0,5066,6073,8563.0,8151.0,10240,9819,11788.0,17103.0
25829,25449,US,134539,32.2838888889,-81.0786111111,Census,City,SC,"Hardeeville, South Carolina",0,0,0,0,0,0,0,0,0,252,0,0,0,413,728.0,1361,0,700.0,853.0,1250,1583,1793.0,2952.0
25983,8129,US,134620,33.6161111111,-81.1036111111,Census,Town,SC,"North, South Carolina",0,0,0,0,0,0,0,0,0,0,0,368,561,700,755.0,733,954,1047.0,1076.0,1304,809,813.0,754.0
26028,73378,US,134404,32.1788888889,-80.7430555556,Census,Town,SC,"Hilton Head Island, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,23694,33862.0,37099.0
26077,6466,US,134601,34.2177777778,-81.7133333333,Census,Town,SC,"Silverstreet, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,297,221.0,146,201,181.0,156.0,200,156,216.0,162.0
26328,31275,US,134472,33.7833333333,-81.9333333333,Census,Town,SC,"Edgefield, South Carolina",0,0,0,0,0,0,0,518,846,808,1168,1775,1771,1865,2132.0,2119,2518,2876.0,2750.0,2713,2563,4449.0,4750.0
26565,8606,US,134621,33.45,-81.1333333333,Census,Town,SC,"Norway, South Carolina",0,0,0,0,0,0,0,0,0,0,0,218,315,474,494.0,488,476,525.0,579.0,518,401,389.0,337.0
26577,10416,US,134438,34.5708333333,-80.9002777778,Census,Town,SC,"Great Falls, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3533,3030.0,2727.0,2601,2307,2194.0,1979.0
26759,8335,US,134524,32.8525,-81.0794444444,Census,Town,SC,"Varnville, South Carolina",0,0,0,0,0,0,0,0,0,0,553,372,542,1160,969.0,917,1180,1461.0,1555.0,1948,1970,2074.0,2162.0
26816,18233,US,134394,33.2444444444,-81.3633333333,Census,City,SC,"Barnwell, South Carolina",0,0,0,0,0,0,0,0,0,648,937,1329,1324,1903,1834.0,1922,2005,4568.0,4439.0,5572,5255,5035.0,4750.0
26845,8859,US,134422,33.0086111111,-80.1577777778,Census,Town,SC,"Lincolnville, South Carolina",0,0,0,0,0,0,0,0,0,350,388,40,341,247,600.0,261,278,420.0,504.0,808,716,904.0,1139.0
27080,6893,US,134518,32.7544444444,-81.2383333333,Census,Town,SC,"Estill, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,460,1393,1412.0,1280,1659,1865.0,1954.0,2308,2387,2425.0,2040.0
27171,13259,US,134503,34.7333333333,-82.26,Census,City,SC,"Simpsonville, South Carolina",0,0,0,0,0,0,0,0,0,0,0,195,521,566,1400.0,1298,1529,2282.0,3308.0,9037,11708,14352.0,18238.0
27483,16461,US,91890,34.4,-81.13,Census,US County,SC,"Fairfield County, South Carolina",7623,10087,11857,17174,21546,20165,21404,22111,19888,27765,28599,29425,29442,27159,23287.0,24187,21780,20713.0,19999.0,20700,22295,23454.0,23956.0
27500,9144,US,134473,33.8319444444,-81.8022222222,Census,Town,SC,"Johnston, South Carolina",0,0,0,0,0,0,0,0,0,463,827,865,943,1101,1072.0,1100,1426,2119.0,2552.0,2624,2688,2336.0,2362.0
27537,20546,US,134459,34.3013888889,-79.8686111111,Census,Town,SC,"Darlington, South Carolina",0,0,0,0,0,0,0,0,0,940,2389,3028,3789,4669,5556.0,6236,6619,6710.0,6990.0,7989,7311,6720.0,6289.0
27582,7895,US,134447,34.5755555556,-80.0430555556,Census,Town,SC,"Patrick, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,98,164,230.0,270,310,393.0,421.0,375,368,354.0,351.0
27708,8703,US,134665,34.9563888889,-82.1244444444,Census,Town,SC,"Lyman, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1261.0,1159.0,1067,2271,2659.0,3243.0
