"Thornton","Adams County","Colorado",130307,118772,82384,55031,42054,13326,11353,0,0,0,0,0,0,0,0,0,0
"Timnath","Larimer County","Colorado",1983,625,223,190,185,177,150,177,147,169,0,0,0,0,0,0,0
"Trinidad","Las Animas County","Colorado",8193,9096,9078,8580,9663,9901,10691,12204,13223,11732,10906,10204,5345,5523,2226,562,0
"Two Buttes","Baca County","Colorado",42,43,67,63,84,138,111,121,158,158,93,0,0,0,0,0,0
"Vail","Eagle County","Colorado",5328,5305,4531,3659,2261,484,0,0,0,0,0,0,0,0,0,0,0
"Victor","Teller County","Colorado",400,397,445,258,265,258,434,684,1784,1291,1777,3162,4986,0,0,0,0
"Vilas","Baca County","Colorado",110,114,110,105,118,83,107,132,129,0,0,0,0,0,0,0,0
"Vona","Kit Carson County","Colorado",107,106,95,104,94,114,130,209,226,183,268,0,0,0,0,0,0
"Walden","Jackson County","Colorado",601,608,734,890,947,907,809,696,668,284,260,162,141,64,0,0,0
"Walsenburg","Huerfano County","Colorado",2896,3068,4182,3300,3945,4329,5071,5596,5855,5503,3565,2423,1033,928,377,0,0
"Walsh","Baca County","Colorado",524,546,723,692,884,989,856,897,406,454,0,0,0,0,0,0,0
"Ward","Boulder County","Colorado",154,150,169,159,129,32,9,10,118,34,74,129,300,424,0,0,0
"Wellington","Larimer County","Colorado",7185,6289,2672,1340,1215,691,532,541,465,533,439,459,0,0,0,0,0
"Westcliffe","Custer County","Colorado",572,568,417,312,324,243,306,390,429,335,338,232,256,192,0,0,0
"Westminster","Adams/Jefferson County","Colorado",112090,106114,100940,74625,50211,19512,13850,1686,534,436,235,0,0,0,0,0,0
"Wheat Ridge","Jefferson County","Colorado",31034,30166,32913,29419,30293,29778,21619,0,0,0,0,0,0,0,0,0,0
"Wiggins","Morgan County","Colorado",895,893,838,499,531,0,0,0,0,0,0,0,0,0,0,0,0
"Wiley","Prowers County","Colorado",387,405,483,406,425,357,383,417,413,589,565,197,0,0,0,0,0
"Williamsburg","Fremont County","Colorado",653,662,714,253,72,75,57,65,97,155,402,556,337,0,0,0,0
"Windsor","Weld County","Colorado",21106,18644,9896,5062,4277,1564,1509,1548,1811,1852,1290,935,305,173,0,0,0
"Winter Park","Grand County","Colorado",955,999,662,528,480,0,0,0,0,0,0,0,0,0,0,0,0
"Woodland Park","Teller County","Colorado",7194,7200,6515,4610,2634,1022,666,391,372,194,125,163,269,0,0,0,0
"Wray","Yuma County","Colorado",2400,2342,2187,1998,2131,1953,2082,2198,2061,1785,1538,1000,271,125,0,0,0
"Yampa","Routt County","Colorado",436,429,443,317,472,286,312,421,426,310,200,332,0,0,0,0,0
"Yuma","Yuma County","Colorado",3606,3524,3285,2719,2824,2259,1919,1908,1606,1360,1177,333,139,241,0,0,0
