"Carl's Corner","Hill County","Texas",172,173,134,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carmine","Fayette County","Texas",255,250,228,192,239,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carrizo Springs","Dimmit County","Texas",5958,5368,5655,5745,6886,5374,5699,4316,2494,2171,954,0,0,289,0,0,0,0
"Carrollton","Dallas County","Texas",128353,119097,109576,82169,40595,13855,4242,1610,921,689,573,0,0,0,0,0,0,0
"Carthage","Panola County","Texas",6822,6779,6664,6496,6447,5392,5262,4750,2178,1651,1366,0,0,554,290,0,0,0
"Cashion Community","? County","Texas",347,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Castle Hills","Bexar County","Texas",4362,4116,4202,4198,4773,5311,2622,0,0,0,0,0,0,0,0,0,0,0
"Castroville","Medina County","Texas",2909,2680,2664,2159,1821,1893,1508,985,0,0,0,0,0,679,731,515,458,366
"Cedar Hill","Dallas County","Texas",48084,45028,32093,19976,6849,2610,1848,732,476,0,0,0,0,0,0,0,0,0
"Cedar Park","Williamson County","Texas",63574,48937,26049,5161,3474,0,0,0,0,0,0,0,0,0,0,0,0,0
"Celeste","Hunt County","Texas",826,814,817,733,716,736,588,729,730,803,1022,821,671,250,0,0,0,0
"Celina","Collin County","Texas",7086,6028,1861,1737,1520,1272,1204,1051,994,948,1126,724,0,0,0,0,0,0
"Center","Shelby County","Texas",5232,5193,5678,4950,5827,4989,4510,4323,3010,2510,1838,1684,0,0,177,0,0,0
"Centerville","Leon County","Texas",891,892,903,812,799,831,836,961,900,388,0,0,0,288,225,221,0,0
"Chandler","Henderson County","Texas",2861,2734,2099,1630,1308,765,0,0,0,0,0,0,0,0,0,0,0,0
"Channing","Hartley County","Texas",356,363,356,277,304,336,351,0,0,0,0,0,0,0,0,0,0,0
"Charlotte","Atascosa County","Texas",1796,1715,1637,1475,1443,1329,1465,1272,0,0,0,0,0,0,0,0,0,0
"Chester","Tyler County","Texas",312,312,265,285,305,260,0,0,0,0,0,0,0,0,0,0,0,0
"Chico","Wise County","Texas",1052,1002,947,800,890,723,654,0,0,0,0,0,0,323,292,0,0,0
"Childress","Childress County","Texas",6092,6105,6778,5055,5817,5408,6399,7619,6464,7163,5003,3818,692,0,0,0,0,0
"Chillicothe","Hardeman County","Texas",674,707,798,816,1052,1116,1161,1415,1423,1610,1351,1207,0,0,0,0,0,0
"China","Jefferson County","Texas",1127,1160,1112,1144,1351,0,0,0,0,0,0,0,0,0,0,0,0,0
"China Grove","Bexar County","Texas",1273,1179,1247,872,434,329,0,0,0,0,0,0,0,0,0,0,0,0
"Chireno","Nacogdoches County","Texas",385,386,405,415,371,308,0,0,0,0,0,0,0,276,0,0,0,0
"Christine","Atascosa County","Texas",410,390,436,368,392,289,276,289,286,524,259,0,0,0,0,0,0,0
"Cibolo","Guadalupe County","Texas",25280,15349,3035,1757,549,440,0,0,0,0,0,0,0,0,0,0,0,0
"Cisco","Eastland County","Texas",3777,3899,3851,3813,4517,4160,4499,5230,4868,6027,7422,2410,1514,1063,0,0,0,0
"Clarendon","Donley County","Texas",1977,2026,1974,2067,2220,1974,2172,2577,2431,2756,2456,1946,0,949,0,0,0,0
"Clarksville","Red River County","Texas",3176,3285,3883,4311,4917,3346,3851,4353,4095,2952,3386,2065,2069,1588,0,613,0,0
"Clarksville City","Gregg County","Texas",875,865,806,720,525,398,359,0,0,0,0,0,0,0,0,0,0,0
"Claude","Armstrong County","Texas",1230,1196,1313,1199,1112,992,895,820,761,1041,770,692,0,285,0,0,0,0
"Clear Lake Shores","Galveston County","Texas",1138,1063,1205,1096,755,721,0,0,0,0,0,0,0,0,0,0,0,0
"Cleburne","Johnson County","Texas",29848,29337,26005,22205,19218,16015,15381,12905,10558,11539,12820,10364,7493,3278,1855,686,0,0
"Cleveland","Liberty County","Texas",7745,7675,7605,7124,5977,5627,5838,5183,1783,1422,0,0,0,0,0,0,0,0
"Clifton","Bosque County","Texas",3353,3442,3542,3195,3063,2578,2335,1837,1732,1367,1327,1137,0,204,113,0,0,0
"Clint","El Paso County","Texas",1143,926,980,1035,1314,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clute","Brazoria County","Texas",11392,11211,10424,8910,9577,6023,4501,0,0,0,0,0,0,0,0,0,0,0
"Clyde","Callahan County","Texas",3757,3713,3345,3002,2562,1635,1116,908,800,706,610,495,0,0,0,0,0,0
"Coahoma","Howard County","Texas",867,817,932,1133,1069,1158,1239,802,574,620,0,0,0,0,0,0,0,0
"Cockrell Hill","Dallas County","Texas",4306,4193,4443,3746,3262,3515,3104,2207,1246,0,0,0,0,0,0,0,0,0
"Coffee City","Henderson County","Texas",279,278,193,216,254,157,0,0,0,0,0,0,0,0,0,0,0,0
"Coldspring","San Jacinto County","Texas",890,853,691,538,569,488,0,0,0,0,0,0,0,439,0,0,0,0
"Coleman","Coleman County","Texas",4449,4709,5127,5410,5960,5608,6371,6530,6054,6078,2868,3046,1362,906,0,0,0,0
"College Station","Brazos County","Texas",103483,93857,67890,52456,37272,17676,11396,7925,2184,0,0,0,0,0,0,0,0,0
"Colleyville","Tarrant County","Texas",24952,22807,19636,12724,6700,3342,1491,0,0,0,0,0,0,0,0,0,0,0
"Collinsville","Grayson County","Texas",1650,1624,1235,1033,860,768,560,561,653,670,837,791,666,332,0,0,0,0
"Colmesneil","Tyler County","Texas",585,596,638,569,553,0,0,0,0,0,0,0,0,0,0,0,0,0
"Colorado City","Mitchell County","Texas",4133,4146,4281,4749,5405,5227,6457,6774,5213,4671,1766,1840,0,1582,0,0,0,0
"Columbus","Colorado County","Texas",3655,3655,3916,3367,3923,3342,3656,2878,2422,2054,0,0,1824,2199,1959,0,0,0
"Comanche","Comanche County","Texas",4242,4335,4482,4087,4075,3933,3415,3840,3209,2435,3524,2756,2070,1226,704,0,0,0
"Combes","Cameron County","Texas",3042,2895,2553,2042,1488,689,605,0,0,0,0,0,0,0,0,0,0,0
"Combine","Dallas/Kaufman County","Texas",2053,1942,1788,1329,688,249,0,0,0,0,0,0,0,0,0,0,0,0
"Commerce","Hunt County","Texas",8599,8078,7669,6825,8136,9534,5789,5889,4699,4267,3842,2818,1800,810,0,0,0,0
"Como","Hopkins County","Texas",701,702,621,563,554,474,300,356,412,392,827,0,0,0,0,0,0,0
"Conroe","Montgomery County","Texas",65871,56207,36811,27610,18034,11969,9192,7298,4624,2457,1858,1374,0,0,0,0,0,0
"Converse","Bexar County","Texas",21054,18198,11508,8887,5150,1383,0,0,0,0,0,0,0,0,0,0,0,0
"Cool","Parker County","Texas",163,157,162,214,202,237,0,0,0,0,0,0,0,0,0,0,0,0
"Coolidge","Limestone County","Texas",959,955,848,748,810,786,0,0,0,0,0,505,0,0,0,0,0,0
"Cooper","Delta County","Texas",1970,1969,2150,2153,2338,2258,2213,2350,2537,2023,2563,1513,1518,629,294,0,0,0
"Coppell","Dallas County","Texas",40678,38659,35958,16881,3826,1728,666,0,0,0,0,0,0,0,0,0,0,0
"Copperas Cove","Coryell County","Texas",32943,32032,29592,24079,19469,10818,4567,1052,356,406,509,0,0,0,0,0,0,0
"Copper Canyon","Denton County","Texas",1418,1334,1216,978,465,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corinth","Denton County","Texas",20836,19935,11325,3944,1264,461,0,0,0,0,0,0,0,0,0,0,0,0
"Corpus Christi","Nueces County","Texas",320434,305215,277454,257453,232134,204525,167690,108287,57301,27741,10522,8222,4703,4387,3257,2140,175,0
"Corral City","Denton County","Texas",28,27,89,46,85,0,0,0,0,0,0,0,0,0,0,0,0,0
