"Genoa","Vernon County","Wisconsin",268,253,263,266,283,305,325,340,339,0,0,0,0,0,150,0,0,0,0
"Germantown","Washington County","Wisconsin",19901,19749,18260,13658,10729,6974,622,357,292,255,0,0,0,0,0,0,0,0,0
"Gillett","Oconto County","Wisconsin",1351,1386,1256,1303,1356,1288,1374,1410,1145,1076,785,610,0,0,0,0,0,0,0
"Gilman","Taylor County","Wisconsin",400,410,474,412,436,328,379,402,440,414,522,0,0,0,0,0,0,0,0
"Glen Flora","Rusk County","Wisconsin",88,92,93,108,83,69,75,91,140,137,174,0,0,0,0,0,0,0,0
"Glenbeulah","Sheboygan County","Wisconsin",460,463,378,386,423,496,428,384,357,284,298,0,0,0,375,0,0,0,0
"Glendale","Milwaukee County","Wisconsin",12887,12872,13367,14088,13882,13426,9537,0,0,0,0,0,0,0,0,0,0,0,0
"Glenwood City","St. Croix County","Wisconsin",1225,1242,1183,1026,950,822,835,778,811,771,779,954,1789,0,0,0,0,0,0
"Grafton","Ozaukee County","Wisconsin",11531,11459,10312,9340,8381,5998,3748,1489,1150,1065,898,818,478,434,415,0,0,0,0
"Granton","Clark County","Wisconsin",347,355,406,379,399,288,278,299,300,310,334,0,0,0,0,0,0,0,0
"Grantsburg","Burnett County","Wisconsin",1308,1341,1369,1144,1153,930,900,931,874,777,781,721,612,410,101,0,0,0,0
"Gratiot","Lafayette County","Wisconsin",237,236,252,207,280,249,294,323,297,287,338,368,335,0,191,0,0,0,0
"Green Bay","Brown County","Wisconsin",104891,104057,102313,96466,87899,87809,62888,52735,46235,37415,31017,25236,18684,9069,7464,4666,2275,0,0
"Green Lake","Green Lake County","Wisconsin",952,960,1100,1064,1208,1109,953,728,661,569,456,563,450,204,241,0,0,0,0
"Greendale","Milwaukee County","Wisconsin",14332,14046,14405,15128,16928,15089,6843,2752,2527,0,0,0,0,0,0,0,0,0,0
"Greenfield","Milwaukee County","Wisconsin",37157,36720,35476,33403,31353,24424,17636,0,0,0,0,0,0,0,0,0,0,0,0
"Greenwood","Clark County","Wisconsin",1014,1026,1079,969,1124,1036,1041,956,776,651,761,665,708,0,0,0,0,0,0
