"Richardton","Stark County","North Dakota",548,529,619,625,699,799,792,721,682,710,626,647,0,0,0
"Riverdale","McLean County","North Dakota",221,205,273,283,0,0,0,0,0,0,0,0,0,0,0
"Robinson","Kidder County","North Dakota",37,37,71,87,129,125,155,166,160,185,0,0,0,0,0
"Rocklake","Towner County","North Dakota",105,101,194,221,287,270,350,385,348,279,238,194,0,0,0
"Rogers","Barnes County","North Dakota",46,46,61,69,68,96,119,150,174,169,173,0,0,0,0
"Rolette","Rolette County","North Dakota",608,594,538,623,667,579,524,451,460,428,409,498,0,0,0
"Rolla","Rolette County","North Dakota",1332,1280,1417,1286,1538,1458,1398,1176,1008,852,675,587,400,255,0
"Ross","Mountrail County","North Dakota",108,97,48,61,104,125,167,0,0,0,0,0,0,0,0
"Rugby","Pierce County","North Dakota",2911,2876,2939,2909,3335,2889,2972,2907,2215,1512,1424,1630,487,0,0
"Ruso","McLean County","North Dakota",4,4,6,8,12,15,31,37,65,104,120,141,0,0,0
"Rutland","Sargent County","North Dakota",164,163,220,212,250,225,308,309,305,264,291,224,0,0,0
"Ryder","Ward County","North Dakota",82,85,92,121,158,211,264,330,467,457,483,338,0,0,0
"St. John","Rolette County","North Dakota",360,341,358,368,401,367,420,451,517,372,460,424,0,0,0
"St. Thomas","Pembina County","North Dakota",318,331,447,444,528,508,660,566,503,595,500,513,661,477,0
"Sanborn","Barnes County","North Dakota",193,192,194,164,237,255,263,324,366,343,391,390,259,227,0
"Sarles","Cavalier County","North Dakota",27,28,25,86,111,148,225,285,302,383,348,346,0,0,0
"Sawyer","Ward County","North Dakota",345,357,377,319,417,373,390,264,271,206,241,327,0,0,0
"Scranton","Bowman County","North Dakota",286,281,304,294,415,360,358,360,277,381,353,214,0,0,0
"Selfridge","Sioux County","North Dakota",170,160,223,242,273,346,371,343,329,351,153,0,0,0,0
"Sentinel Butte","Golden Valley County","North Dakota",62,56,62,79,86,125,160,229,256,219,292,0,0,0,0
"Sharon","Steele County","North Dakota",95,96,109,119,166,201,251,312,371,328,362,304,0,0,0
"Sheldon","Ransom County","North Dakota",121,116,135,149,173,192,221,267,281,327,321,358,318,253,0
"Sherwood","Renville County","North Dakota",252,242,255,286,294,369,360,421,390,455,423,328,0,0,0
"Sheyenne","Eddy County","North Dakota",202,204,318,272,307,362,423,469,431,417,0,0,0,0,0
"Sibley","Barnes County","North Dakota",30,30,46,41,21,20,22,0,0,0,0,0,0,0,0
"Solen","Sioux County","North Dakota",89,83,86,92,138,180,0,0,0,0,0,0,0,0,0
"Souris","Bottineau County","North Dakota",59,58,83,97,122,151,213,206,259,248,269,267,0,0,0
"South Heart","Stark County","North Dakota",403,301,307,322,294,132,0,0,0,0,0,0,0,0,0
"Spiritwood Lake","Stutsman County","North Dakota",96,90,72,61,50,0,0,0,0,0,0,0,0,0,50
"Springbrook","Williams County","North Dakota",25,27,26,29,52,27,35,51,77,105,93,0,0,0,0
"Stanley","Mountrail County","North Dakota",2427,1458,1279,1371,1631,1581,1795,1486,1058,936,591,518,0,0,0
"Stanton","Mercer County","North Dakota",367,366,345,517,623,517,409,571,370,358,325,0,0,0,0
"Starkweather","Ramsey County","North Dakota",117,117,157,197,210,193,223,229,295,312,302,246,0,0,0
"Steele","Kidder County","North Dakota",711,715,761,762,796,696,847,762,721,519,550,500,185,133,0
"Strasburg","Emmons County","North Dakota",392,409,549,553,623,642,612,733,994,695,653,273,0,0,0
"Streeter","Stutsman County","North Dakota",167,170,172,161,264,324,491,602,647,711,640,0,0,0,0
"Surrey","Ward County","North Dakota",1211,934,917,856,999,361,309,0,0,0,0,0,0,0,0
"Sykeston","Wells County","North Dakota",116,117,153,167,193,232,236,272,273,327,367,276,0,0,0
"Tappen","Kidder County","North Dakota",200,197,210,239,271,294,326,379,323,268,182,0,0,0,0
"Taylor","Stark County","North Dakota",175,148,150,163,239,162,215,258,251,263,285,0,0,0,0
"Thompson","Grand Forks County","North Dakota",1009,986,1006,930,785,291,211,270,276,273,0,0,0,0,0
"Tioga","Williams County","North Dakota",1603,1230,1125,1278,1597,1667,2087,456,385,435,320,203,0,0,0
"Tolley","Renville County","North Dakota",49,47,63,79,103,163,189,248,177,225,325,250,0,0,0
"Tolna","Nelson County","North Dakota",160,166,202,230,241,247,291,281,172,174,199,209,0,0,0
"Tower City","Cass County","North Dakota",261,253,252,233,293,289,300,292,364,435,447,452,468,309,159
"Towner","McHenry County","North Dakota",571,533,574,669,867,870,948,955,918,622,610,691,331,211,0
"Turtle Lake","McLean County","North Dakota",593,581,580,681,802,712,792,839,632,579,395,0,0,0,0
"Tuttle","Kidder County","North Dakota",80,80,106,160,202,216,255,368,357,383,321,0,0,0,0
"Underwood","McLean County","North Dakota",774,778,812,976,1329,781,819,1061,613,488,453,422,0,0,0
"Upham","McHenry County","North Dakota",144,130,155,205,227,272,333,403,243,257,196,296,0,0,0
"Valley City","Barnes County","North Dakota",6676,6585,6826,7163,7774,7843,7809,6851,5917,5268,4686,4606,2446,1089,302
"Velva","McHenry County","North Dakota",1267,1084,1049,968,1101,1241,1330,1170,1017,870,836,837,0,0,0
"Venturia","McIntosh County","North Dakota",13,10,23,30,40,77,148,190,257,233,207,0,0,0,0
"Verona","LaMoure County","North Dakota",86,85,108,103,126,140,162,189,201,222,258,235,0,0,0
"Voltaire","McHenry County","North Dakota",42,40,51,63,65,54,70,72,101,61,0,0,0,0,0
"Wahpeton","Richland County","North Dakota",7903,7766,8586,8751,9064,7076,5876,5125,3747,3176,3069,2467,2228,1510,400
"Walcott","Richland County","North Dakota",235,235,189,178,186,166,0,0,0,0,0,0,0,53,0
"Wales","Cavalier County","North Dakota",30,31,30,48,74,116,151,235,0,0,0,0,0,0,0
"Walhalla","Pembina County","North Dakota",960,996,1057,1131,1429,1471,1432,1463,1138,700,634,592,377,0,67
"Warwick","Benson County","North Dakota",66,65,75,80,108,168,204,155,224,249,290,0,0,0,0
"Washburn","McLean County","North Dakota",1312,1246,1389,1506,1767,804,993,913,901,753,558,657,0,0,0
"Watford City","McKenzie County","North Dakota",4206,1744,1435,1784,2119,1768,1865,1371,1073,769,260,0,0,0,0
"West Fargo","Cass County","North Dakota",31771,25830,14940,12287,10099,5161,3328,1032,707,0,0,0,0,0,0
"Westhope","Bottineau County","North Dakota",426,429,533,578,741,705,824,575,460,521,439,592,0,0,0
"White Earth","Mountrail County","North Dakota",90,80,63,73,98,128,208,218,272,240,247,264,0,0,0
"Wildrose","Williams County","North Dakota",101,110,129,193,214,235,361,430,472,518,449,0,0,0,0
"Williston","Williams County","North Dakota",24562,14716,12512,13131,13336,11280,11866,7378,5790,5106,4178,3124,763,295,0
"Willow City","Bottineau County","North Dakota",167,163,221,281,329,403,494,595,524,577,559,623,476,0,0
"Wilton","McLean/Burleigh County","North Dakota",726,711,807,728,950,695,739,796,851,1001,1026,437,0,0,0
"Wimbledon","Barnes County","North Dakota",215,216,237,275,330,337,402,449,357,421,521,571,226,0,0
"Wing","Burleigh County","North Dakota",156,152,124,208,220,223,303,312,235,237,0,0,0,0,0
"Wishek","McIntosh County","North Dakota",992,1002,1122,1171,1345,1275,1290,1241,1112,1146,1003,432,0,0,0
"Wolford","Pierce County","North Dakota",36,36,50,56,76,81,136,140,206,0,0,0,0,0,0
"Woodworth","Stutsman County","North Dakota",49,50,80,102,137,139,221,207,245,261,207,0,0,0,0
"Wyndmere","Richland County","North Dakota",421,429,533,501,550,516,644,627,499,521,570,439,0,0,0
"York","Benson County","North Dakota",23,23,26,35,69,102,148,0,0,0,0,0,0,0,0
"Zap","Mercer County","North Dakota",245,237,231,287,511,271,339,425,574,406,257,0,0,0,0
"Zeeland","McIntosh County","North Dakota",85,86,141,197,253,313,427,484,489,419,323,193,0,0,0
