"Garnett","Anderson County","Kansas",3295,3415,3368,3210,3310,3169,3034,2693,2607,2768,2329,2334,2078,2191,1389,1219,0
"Gas","Allen County","Kansas",532,564,556,505,543,438,342,294,357,326,367,1281,0,0,0,0,0
"Gaylord","Smith County","Kansas",111,114,145,173,203,211,239,231,245,291,356,308,302,314,231,0,0
"Gem","Thomas County","Kansas",88,88,96,104,101,80,116,118,125,200,0,0,0,0,0,0,0
"Geneseo","Rice County","Kansas",267,267,272,382,496,453,558,660,632,536,561,566,466,399,0,0,0
"Geuda Springs","Sumner County","Kansas",183,185,212,219,217,223,223,245,275,340,266,254,218,355,0,0,0
"Girard","Crawford County","Kansas",2773,2789,2773,2794,2888,2591,2350,2426,2554,2442,3161,2446,2473,2541,1289,0,0
"Glade","Phillips County","Kansas",94,96,114,101,131,180,133,107,0,0,0,0,0,0,0,0,0
"Glasco","Cloud County","Kansas",487,498,536,556,710,767,812,803,741,707,724,720,509,461,207,0,0
"Glen Elder","Mitchell County","Kansas",435,445,439,448,491,422,444,582,555,617,615,565,481,407,165,0,0
"Goddard","Sedgwick County","Kansas",4692,4344,2037,1804,1427,955,533,274,248,255,255,225,225,210,0,0,0
"Goessel","Marion County","Kansas",514,539,565,506,421,386,327,0,0,0,0,0,0,0,0,0,0
"Goff","Nemaha County","Kansas",125,126,181,156,196,207,259,315,339,437,398,422,365,0,29,0,0
"Goodland","Sherman County","Kansas",4554,4489,4948,4983,5708,5510,4459,4690,3306,3626,2664,1993,1059,1027,0,0,0
"Gorham","Russell County","Kansas",335,334,360,284,355,379,429,375,0,0,0,0,0,0,0,0,0
"Gove City","Gove County","Kansas",80,80,105,103,148,172,228,206,284,241,132,196,162,118,0,0,0
"Grainfield","Gove County","Kansas",275,277,327,357,417,374,389,371,341,343,290,309,115,99,77,0,0
"Grandview Plaza","Geary County","Kansas",1670,1560,1184,1233,1189,734,0,0,0,0,0,0,0,0,0,0,0
"Great Bend","Barton County","Kansas",15840,15995,15345,15427,16608,16133,16670,12665,9044,5548,4460,4622,2470,2450,1071,0,0
"Greeley","Anderson County","Kansas",296,302,327,339,405,368,415,436,387,504,496,492,394,514,285,145,0
"Green","Clay County","Kansas",128,128,147,150,155,163,190,219,246,293,297,289,0,0,0,0,0
"Greenleaf","Washington County","Kansas",314,331,357,353,462,448,562,614,739,660,778,781,854,916,316,0,0
