,"Hughes County","Oklahoma",13806,14003
,"Jackson County","Oklahoma",25998,26446
,"Jefferson County","Oklahoma",6292,6472
,"Johnston County","Oklahoma",11103,10957
,"Kay County","Oklahoma",45478,46562
,"Kingfisher County","Oklahoma",15532,15034
,"Kiowa County","Oklahoma",9336,9446
,"Latimer County","Oklahoma",10693,11154
,"Le Flore County","Oklahoma",49761,50384
,"Lincoln County","Oklahoma",34619,34273
,"Logan County","Oklahoma",45276,41848
,"Love County","Oklahoma",9773,9423
,"McClain County","Oklahoma",37313,34506
,"McCurtain County","Oklahoma",33050,33151
,"McIntosh County","Oklahoma",20088,20252
,"Major County","Oklahoma",7750,7527
,"Marshall County","Oklahoma",16182,15840
,"Mayes County","Oklahoma",40816,41259
,"Murray County","Oklahoma",13803,13488
,"Muskogee County","Oklahoma",69966,70990
,"Noble County","Oklahoma",11494,11561
,"Nowata County","Oklahoma",10524,10536
,"Okfuskee County","Oklahoma",12186,12191
,"Oklahoma County","Oklahoma",766215,718633
,"Okmulgee County","Oklahoma",39095,40069
,"Osage County","Oklahoma",47981,47472
,"Ottawa County","Oklahoma",32105,31848
,"Pawnee County","Oklahoma",16401,16577
,"Payne County","Oklahoma",80264,77350
,"Pittsburg County","Oklahoma",44626,45837
,"Pontotoc County","Oklahoma",38005,37492
,"Pottawatomie County","Oklahoma",71811,69442
,"Pushmataha County","Oklahoma",11125,11572
,"Roger Mills County","Oklahoma",3761,3647
,"Rogers County","Oklahoma",89815,86905
,"Seminole County","Oklahoma",25421,25482
,"Sequoyah County","Oklahoma",41358,42391
,"Stephens County","Oklahoma",44493,45048
,"Texas County","Oklahoma",21853,20640
,"Tillman County","Oklahoma",7628,7992
,"Tulsa County","Oklahoma",629598,603403
,"Wagoner County","Oklahoma",75702,73085
,"Washington County","Oklahoma",51937,50976
,"Washita County","Oklahoma",11547,11629
,"Woods County","Oklahoma",9288,8878
,"Woodward County","Oklahoma",21529,20081
,"Baker County","Oregon",16059,16134
,"Benton County","Oregon",86316,85579
,"Clackamas County","Oregon",394972,375992
,"Clatsop County","Oregon",37474,37039
,"Columbia County","Oregon",49459,49351
,"Coos County","Oregon",62475,63043
,"Crook County","Oregon",20998,20978
,"Curry County","Oregon",22335,22364
,"Deschutes County","Oregon",170388,157733
,"Douglas County","Oregon",106972,107667
,"Gilliam County","Oregon",1932,1871
,"Grant County","Oregon",7180,7445
,"Harney County","Oregon",7126,7422
,"Hood River County","Oregon",22885,22346
,"Jackson County","Oregon",210287,203206
,"Jefferson County","Oregon",22192,21720
,"Josephine County","Oregon",83599,82713
,"Klamath County","Oregon",65455,66380
,"Lake County","Oregon",7838,7895
,"Lane County","Oregon",358337,351715
,"Lincoln County","Oregon",46406,46034
,"Linn County","Oregon",119356,116672
,"Malheur County","Oregon",30359,31313
,"Marion County","Oregon",326110,315335
,"Morrow County","Oregon",11187,11173
,"Multnomah County","Oregon",776712,735334
,"Polk County","Oregon",77916,75403
,"Sherman County","Oregon",1710,1765
,"Tillamook County","Oregon",25342,25250
,"Umatilla County","Oregon",76705,75889
,"Union County","Oregon",25691,25748
,"Wallowa County","Oregon",6820,7008
,"Wasco County","Oregon",25515,25213
,"Washington County","Oregon",562998,529710
,"Wheeler County","Oregon",1375,1441
,"Yamhill County","Oregon",101758,99193
,"Adams County","Pennsylvania",101714,101407
,"Allegheny County","Pennsylvania",1231255,1223348
,"Armstrong County","Pennsylvania",67785,68941
,"Beaver County","Pennsylvania",169392,170539
,"Bedford County","Pennsylvania",48946,49762
,"Berks County","Pennsylvania",413691,411442
,"Blair County","Pennsylvania",125955,127089
,"Bradford County","Pennsylvania",61784,62622
,"Bucks County","Pennsylvania",626685,625249
,"Butler County","Pennsylvania",185943,183862
,"Cambria County","Pennsylvania",137732,143679
,"Cameron County","Pennsylvania",4805,5085
,"Carbon County","Pennsylvania",64441,65249
,"Centre County","Pennsylvania",158742,153990
,"Chester County","Pennsylvania",512784,498886
,"Clarion County","Pennsylvania",38821,39988
,"Clearfield County","Pennsylvania",81191,81642
,"Clinton County","Pennsylvania",39745,39238
,"Columbia County","Pennsylvania",67122,67295
,"Crawford County","Pennsylvania",87175,88765
,"Cumberland County","Pennsylvania",243762,235406
,"Dauphin County","Pennsylvania",271453,268100
,"Delaware County","Pennsylvania",562960,558979
,"Elk County","Pennsylvania",31194,31946
,"Erie County","Pennsylvania",278443,280566
,"Fayette County","Pennsylvania",134086,136606
,"Forest County","Pennsylvania",7518,7716
,"Franklin County","Pennsylvania",152892,149618
,"Fulton County","Pennsylvania",14632,14845
,"Greene County","Pennsylvania",37843,38686
,"Huntingdon County","Pennsylvania",45750,45913
,"Indiana County","Pennsylvania",87706,88880
,"Jefferson County","Pennsylvania",44638,45200
,"Juniata County","Pennsylvania",24796,24636
,"Lackawanna County","Pennsylvania",212719,214437
,"Lancaster County","Pennsylvania",533320,519445
,"Lawrence County","Pennsylvania",88771,91108
,"Lebanon County","Pennsylvania",136359,133568
,"Lehigh County","Pennsylvania",357823,349497
,"Luzerne County","Pennsylvania",318829,320918
,"Lycoming County","Pennsylvania",116508,116111
,"McKean County","Pennsylvania",42554,43450
,"Mercer County","Pennsylvania",114884,116638
,"Mifflin County","Pennsylvania",46552,46682
,"Monroe County","Pennsylvania",166314,169842
,"Montgomery County","Pennsylvania",816857,799874
,"Montour County","Pennsylvania",18641,18267
,"Northampton County","Pennsylvania",300654,297735
,"Northumberland County","Pennsylvania",93944,94528
,"Perry County","Pennsylvania",45634,45969
,"Philadelphia County","Pennsylvania",1560297,1526006
,"Pike County","Pennsylvania",56191,57369
,"Potter County","Pennsylvania",17206,17457
,"Schuylkill County","Pennsylvania",145797,148289
,"Snyder County","Pennsylvania",40323,39702
,"Somerset County","Pennsylvania",76218,77742
,"Sullivan County","Pennsylvania",6339,6428
,"Susquehanna County","Pennsylvania",41920,43356
,"Tioga County","Pennsylvania",42274,41981
,"Union County","Pennsylvania",44874,44947
,"Venango County","Pennsylvania",53529,54984
,"Warren County","Pennsylvania",40703,41815
,"Washington County","Pennsylvania",208187,207820
,"Wayne County","Pennsylvania",51401,52822
,"Westmoreland County","Pennsylvania",359320,365169
,"Wyoming County","Pennsylvania",28131,28276
,"York County","Pennsylvania",440755,434972
,"Bristol County","Rhode Island",49060,49875
,"Kent County","Rhode Island",165128,166158
,"Newport County","Rhode Island",82358,82888
,"Providence County","Rhode Island",631974,626667
,"Washington County","Rhode Island",126653,126979
,"Abbeville County","South Carolina",24965,25417
,"Aiken County","South Carolina",164753,160099
,"Allendale County","South Carolina",9695,10419
,"Anderson County","South Carolina",192810,187126
,"Bamberg County","South Carolina",15182,15987
,"Barnwell County","South Carolina",21959,22621
,"Beaufort County","South Carolina",175852,162233
,"Berkeley County","South Carolina",198205,177843
,"Calhoun County","South Carolina",14878,15175
,"Charleston County","South Carolina",381015,350209
,"Cherokee County","South Carolina",56024,55342
,"Chester County","South Carolina",32337,33140
,"Chesterfield County","South Carolina",46125,46734
,"Clarendon County","South Carolina",34113,34971
,"Colleton County","South Carolina",37771,38892
,"Darlington County","South Carolina",67799,68681
,"Dillon County","South Carolina",31127,32062
,"Dorchester County","South Carolina",148469,136555
,"Edgefield County","South Carolina",26553,26985
,"Fairfield County","South Carolina",22976,23956
,"Florence County","South Carolina",139231,136885
,"Georgetown County","South Carolina",60773,60158
,"Greenville County","South Carolina",482752,451225
,"Greenwood County","South Carolina",69520,69661
,"Hampton County","South Carolina",20405,21090
,"Horry County","South Carolina",298832,269291
,"Jasper County","South Carolina",27170,24777
,"Kershaw County","South Carolina",63161,61697
,"Lancaster County","South Carolina",83160,76652
,"Laurens County","South Carolina",66533,66537
,"Lee County","South Carolina",18343,19220
,"Lexington County","South Carolina",277888,262391
,"McCormick County","South Carolina",9846,10233
,"Marion County","South Carolina",31933,33062
,"Marlboro County","South Carolina",27924,28933
,"Newberry County","South Carolina",37783,37508
,"Oconee County","South Carolina",75192,74273
,"Orangeburg County","South Carolina",90090,92501
,"Pickens County","South Carolina",120368,119224
,"Richland County","South Carolina",401566,384504
,"Saluda County","South Carolina",20026,19875
,"Spartanburg County","South Carolina",293542,284307
,"Sumter County","South Carolina",107919,107456
,"Union County","South Carolina",27876,28961
,"Williamsburg County","South Carolina",32695,34423
,"York County","South Carolina",245346,226073
,"Aurora County","South Dakota",2745,2710
,"Beadle County","South Dakota",18169,17398
,"Bennett County","South Dakota",3430,3431
,"Bon Homme County","South Dakota",7023,7070
,"Brookings County","South Dakota",33314,31965
,"Brown County","South Dakota",38408,36531
,"Brule County","South Dakota",5309,5255
,"Buffalo County","South Dakota",2077,1912
,"Butte County","South Dakota",10298,10110
,"Campbell County","South Dakota",1386,1466
,"Charles Mix County","South Dakota",9287,9129
,"Clark County","South Dakota",3645,3691
,"Clay County","South Dakota",13932,13864
,"Codington County","South Dakota",27938,27227
,"Corson County","South Dakota",4182,4050
,"Custer County","South Dakota",8445,8216
,"Davison County","South Dakota",19885,19504
,"Day County","South Dakota",5588,5710
,"Deuel County","South Dakota",4312,4364
,"Dewey County","South Dakota",5662,5301
,"Douglas County","South Dakota",2973,3002
,"Edmunds County","South Dakota",3983,4071
,"Fall River County","South Dakota",6845,7094
,"Faulk County","South Dakota",2357,2364
,"Grant County","South Dakota",7241,7356
,"Gregory County","South Dakota",4217,4271
,"Haakon County","South Dakota",1847,1937
,"Hamlin County","South Dakota",5989,5903
,"Hand County","South Dakota",3345,3431
,"Hanson County","South Dakota",3419,3331
,"Harding County","South Dakota",1250,1255
,"Hughes County","South Dakota",17642,17022
,"Hutchinson County","South Dakota",7200,7343
,"Hyde County","South Dakota",1396,1420
,"Jackson County","South Dakota",3274,3031
,"Jerauld County","South Dakota",2007,2071
,"Jones County","South Dakota",975,1006
,"Kingsbury County","South Dakota",5075,5148
,"Lake County","South Dakota",12368,11200
,"Lawrence County","South Dakota",24657,24097
,"Lincoln County","South Dakota",51548,44828
,"Lyman County","South Dakota",3877,3755
,"McCook County","South Dakota",5649,5618
,"McPherson County","South Dakota",2429,2459
,"Marshall County","South Dakota",4683,4656
,"Meade County","South Dakota",26951,25434
,"Mellette County","South Dakota",2100,2048
,"Miner County","South Dakota",2316,2389
,"Minnehaha County","South Dakota",182882,169468
,"Moody County","South Dakota",6367,6486
,"Pennington County","South Dakota",108242,100948
,"Perkins County","South Dakota",3033,2982
,"Potter County","South Dakota",2340,2329
,"Roberts County","South Dakota",10374,10149
,"Sanborn County","South Dakota",2336,2355
,"Shannon County","South Dakota",14218,13586
,"Spink County","South Dakota",6598,6415
,"Stanley County","South Dakota",2983,2966
,"Sully County","South Dakota",1438,1373
,"Todd County","South Dakota",9882,9612
,"Tripp County","South Dakota",5512,5644
,"Turner County","South Dakota",8272,8347
,"Union County","South Dakota",15029,14399
,"Walworth County","South Dakota",5511,5438
,"Yankton County","South Dakota",22684,22438
,"Ziebach County","South Dakota",2826,2801
,"Anderson County","Tennessee",75528,75129
,"Bedford County","Tennessee",46627,45058
,"Benton County","Tennessee",16145,16489
,"Bledsoe County","Tennessee",13931,12876
,"Blount County","Tennessee",126339,123010
,"Bradley County","Tennessee",102975,98963
,"Campbell County","Tennessee",39918,40716
,"Cannon County","Tennessee",13757,13801
,"Carroll County","Tennessee",28370,28522
,"Carter County","Tennessee",56886,57424
,"Cheatham County","Tennessee",39764,39105
,"Chester County","Tennessee",17379,17131
,"Claiborne County","Tennessee",31592,32213
,"Clay County","Tennessee",7765,7861
,"Cocke County","Tennessee",35374,35662
,"Coffee County","Tennessee",53623,52796
,"Crockett County","Tennessee",14668,14586
,"Cumberland County","Tennessee",57985,56053
,"Davidson County","Tennessee",668347,626681
,"Decatur County","Tennessee",11666,11757
,"DeKalb County","Tennessee",19268,18723
,"Dickson County","Tennessee",50575,49666
,"Dyer County","Tennessee",37935,38335
,"Fayette County","Tennessee",39011,38413
,"Fentress County","Tennessee",17855,17959
,"Franklin County","Tennessee",41402,41052
,"Gibson County","Tennessee",49472,49683
,"Giles County","Tennessee",28853,29485
,"Grainger County","Tennessee",22864,22657
,"Greene County","Tennessee",68335,68831
,"Grundy County","Tennessee",13425,13703
,"Hamblen County","Tennessee",63036,62544
,"Hamilton County","Tennessee",351220,336463
,"Hancock County","Tennessee",6657,6819
,"Hardeman County","Tennessee",25965,27253
,"Hardin County","Tennessee",25870,26026
,"Hawkins County","Tennessee",56735,56833
,"Haywood County","Tennessee",18185,18787
,"Henderson County","Tennessee",28009,27769
,"Henry County","Tennessee",32204,32330
,"Hickman County","Tennessee",24384,24690
,"Houston County","Tennessee",8267,8426
,"Humphreys County","Tennessee",18135,18538
,"Jackson County","Tennessee",11568,11638
,"Jefferson County","Tennessee",52677,51407
,"Johnson County","Tennessee",17859,18244
,"Knox County","Tennessee",448644,432226
,"Lake County","Tennessee",7631,7832
,"Lauderdale County","Tennessee",27382,27815
,"Lawrence County","Tennessee",42274,41869
,"Lewis County","Tennessee",11906,12161
,"Lincoln County","Tennessee",33637,33361
,"Loudon County","Tennessee",50771,48556
,"McMinn County","Tennessee",52626,52266
,"McNairy County","Tennessee",26267,26075
,"Macon County","Tennessee",23003,22248
,"Madison County","Tennessee",98178,98294
,"Marion County","Tennessee",28407,28237
,"Marshall County","Tennessee",31269,30617
,"Maury County","Tennessee",85515,80956
,"Meigs County","Tennessee",11701,11753
,"Monroe County","Tennessee",45233,44519
,"Montgomery County","Tennessee",189961,172331
,"Moore County","Tennessee",6319,6362
,"Morgan County","Tennessee",21660,21987
,"Obion County","Tennessee",30941,31807
,"Overton County","Tennessee",22028,22083
,"Perry County","Tennessee",7822,7915
,"Pickett County","Tennessee",5124,5077
,"Polk County","Tennessee",16730,16825
,"Putnam County","Tennessee",74165,72321
,"Rhea County","Tennessee",32641,31809
,"Roane County","Tennessee",52748,54181
,"Robertson County","Tennessee",68079,66283
,"Rutherford County","Tennessee",288906,262604
,"Scott County","Tennessee",21987,22228
,"Sequatchie County","Tennessee",14704,14112
,"Sevier County","Tennessee",95110,89889
,"Shelby County","Tennessee",938803,927644
,"Smith County","Tennessee",19009,19166
,"Stewart County","Tennessee",13279,13324
,"Sullivan County","Tennessee",157047,156823
,"Sumner County","Tennessee",172706,160645
,"Tipton County","Tennessee",61623,61081
,"Trousdale County","Tennessee",8002,7870
,"Unicoi County","Tennessee",17963,18313
,"Union County","Tennessee",19113,19109
,"Van Buren County","Tennessee",5633,5548
,"Warren County","Tennessee",39969,39839
,"Washington County","Tennessee",126242,122979
,"Wayne County","Tennessee",16913,17021
,"Weakley County","Tennessee",34373,35021
,"White County","Tennessee",26301,25841
,"Williamson County","Tennessee",205226,183182
,"Wilson County","Tennessee",125376,113993
,"Anderson County","Texas",57627,58458
,"Andrews County","Texas",17477,14786
,"Angelina County","Texas",87750,86771
,"Aransas County","Texas",24972,23158
,"Archer County","Texas",8811,9054
,"Armstrong County","Texas",1955,1901
,"Atascosa County","Texas",47774,44911
,"Austin County","Texas",29114,28417
,"Bailey County","Texas",6910,7165
,"Bandera County","Texas",20892,20485
,"Bastrop County","Texas",78069,74171
,"Baylor County","Texas",3592,3726
,"Bee County","Texas",32863,31861
,"Bell County","Texas",329140,310235
,"Bexar County","Texas",1855866,1714773
,"Blanco County","Texas",10812,10497
,"Borden County","Texas",652,641
,"Bosque County","Texas",17780,18212
,"Bowie County","Texas",93275,92565
,"Brazoria County","Texas",338124,313166
,"Brazos County","Texas",209152,194851
,"Brewster County","Texas",9173,9232
,"Briscoe County","Texas",1536,1637
,"Brooks County","Texas",7194,7223
,"Brown County","Texas",37653,38106
,"Burleson County","Texas",17253,17187
,"Burnet County","Texas",44943,42750
,"Caldwell County","Texas",39810,38066
,"Calhoun County","Texas",21797,21381
,"Callahan County","Texas",13513,13544
,"Cameron County","Texas",420392,406220
,"Camp County","Texas",12621,12401
,"Carson County","Texas",6013,6182
,"Cass County","Texas",30261,30464
,"Castro County","Texas",7781,8062
,"Chambers County","Texas",38145,35096
,"Cherokee County","Texas",50902,50845
,"Childress County","Texas",7089,7041
,"Clay County","Texas",10370,10752
,"Cochran County","Texas",2935,3127
,"Coke County","Texas",3254,3320
,"Coleman County","Texas",8430,8895
,"Collin County","Texas",885241,782341
,"Collingsworth County","Texas",3017,3057
,"Colorado County","Texas",20719,20874
,"Comal County","Texas",123694,108472
,"Comanche County","Texas",13550,13974
,"Concho County","Texas",4050,4087
,"Cooke County","Texas",38761,38437
,"Coryell County","Texas",75562,75388
,"Cottle County","Texas",1415,1505
,"Crane County","Texas",4950,4375
,"Crockett County","Texas",3812,3719
,"Crosby County","Texas",5899,6059
,"Culberson County","Texas",2266,2398
,"Dallam County","Texas",7135,6703
,"Dallas County","Texas",2518638,2368139
,"Dawson County","Texas",13372,13833
,"Deaf Smith County","Texas",19195,19372
,"Delta County","Texas",5238,5231
,"Denton County","Texas",753363,662614
,"DeWitt County","Texas",20684,20097
,"Dickens County","Texas",2218,2444
,"Dimmit County","Texas",11089,9996
,"Donley County","Texas",3543,3677
,"Duval County","Texas",11533,11782
,"Eastland County","Texas",18176,18583
,"Ector County","Texas",153904,137130
,"Edwards County","Texas",1879,2002
,"Ellis County","Texas",159317,149610
,"El Paso County","Texas",833487,800647
,"Erath County","Texas",40147,37890
,"Falls County","Texas",16989,17866
,"Fannin County","Texas",33752,33915
,"Fayette County","Texas",24833,24554
,"Fisher County","Texas",3831,3974
,"Floyd County","Texas",5949,6446
,"Foard County","Texas",1275,1336
,"Fort Bend County","Texas",685345,585375
,"Franklin County","Texas",10600,10605
,"Freestone County","Texas",19762,19816
,"Frio County","Texas",18531,17217
,"Gaines County","Texas",19425,17526
,"Galveston County","Texas",314198,291309
,"Garza County","Texas",6435,6461
,"Gillespie County","Texas",25520,24837
,"Glasscock County","Texas",1291,1226
,"Goliad County","Texas",7549,7210
,"Gonzales County","Texas",20462,19807
,"Gray County","Texas",23044,22535
,"Grayson County","Texas",123534,120877
,"Gregg County","Texas",123204,121730
,"Grimes County","Texas",27172,26604
,"Guadalupe County","Texas",147250,131533
,"Hale County","Texas",34720,36273
,"Hall County","Texas",3147,3353
,"Hamilton County","Texas",8199,8517
,"Hansford County","Texas",5509,5613
,"Hardeman County","Texas",3928,4139
,"Hardin County","Texas",55621,54635
,"Harris County","Texas",4441370,4092459
,"Harrison County","Texas",67336,65631
,"Hartley County","Texas",6089,6062
,"Haskell County","Texas",5769,5899
,"Hays County","Texas",185025,157107
,"Hemphill County","Texas",4180,3807
,"Henderson County","Texas",79290,78532
,"Hidalgo County","Texas",831073,774769
,"Hill County","Texas",34848,35089
,"Hockley County","Texas",23577,22935
,"Hood County","Texas",53921,51182
,"Hopkins County","Texas",35921,35161
,"Houston County","Texas",22741,23732
,"Howard County","Texas",36651,35012
,"Hudspeth County","Texas",3211,3476
,"Hunt County","Texas",88493,86129
,"Hutchinson County","Texas",21773,22150
,"Irion County","Texas",1574,1599
,"Jack County","Texas",8855,9044
,"Jackson County","Texas",14739,14075
,"Jasper County","Texas",35552,35710
,"Jeff Davis County","Texas",2204,2342
,"Jefferson County","Texas",252235,252273
,"Jim Hogg County","Texas",5255,5300
,"Jim Wells County","Texas",41353,40838
,"Johnson County","Texas",157456,150934
,"Jones County","Texas",19936,20202
,"Karnes County","Texas",14906,14824
,"Kaufman County","Texas",111236,103350
,"Kendall County","Texas",38880,33410
,"Kenedy County","Texas",400,416
,"Kent County","Texas",785,808
,"Kerr County","Texas",50562,49625
,"Kimble County","Texas",4438,4607
,"King County","Texas",262,286
,"Kinney County","Texas",3526,3598
,"Kleberg County","Texas",32190,32061
,"Knox County","Texas",3858,3719
,"Lamar County","Texas",49523,49793
,"Lamb County","Texas",13574,13977
,"Lampasas County","Texas",20156,19677
,"La Salle County","Texas",7474,6886
,"Lavaca County","Texas",19721,19263
,"Lee County","Texas",16742,16612
,"Leon County","Texas",16861,16801
,"Liberty County","Texas",78117,75643
,"Limestone County","Texas",23524,23384
,"Lipscomb County","Texas",3553,3302
,"Live Oak County","Texas",12091,11531
,"Llano County","Texas",19510,19301
,"Loving County","Texas",86,82
,"Lubbock County","Texas",293974,278831
,"Lynn County","Texas",5771,5915
,"McCulloch County","Texas",8199,8283
,"McLennan County","Texas",243441,234906
,"McMullen County","Texas",805,707
,"Madison County","Texas",13861,13664
,"Marion County","Texas",10149,10546
,"Martin County","Texas",5460,4799
,"Mason County","Texas",4071,4012
,"Matagorda County","Texas",36519,36702
,"Maverick County","Texas",57023,54258
,"Medina County","Texas",47894,46006
,"Menard County","Texas",2147,2242
,"Midland County","Texas",155830,136872
,"Milam County","Texas",24256,24757
,"Mills County","Texas",4870,4936
,"Mitchell County","Texas",9076,9403
,"Montague County","Texas",19416,19719
,"Montgomery County","Texas",518947,455746
,"Moore County","Texas",22148,21904
,"Morris County","Texas",12743,12934
,"Motley County","Texas",1153,1210
,"Nacogdoches County","Texas",65301,64524
,"Navarro County","Texas",48195,47735
,"Newton County","Texas",14138,14445
,"Nolan County","Texas",15093,15216
,"Nueces County","Texas",356221,340223
,"Ochiltree County","Texas",10758,10223
,"Oldham County","Texas",2070,2052
,"Orange County","Texas",83433,81837
,"Palo Pinto County","Texas",28096,28111
,"Panola County","Texas",23769,23796
,"Parker County","Texas",123164,116927
,"Parmer County","Texas",9908,10269
,"Pecos County","Texas",15893,15507
,"Polk County","Texas",46079,45413
,"Potter County","Texas",121627,121073
,"Presidio County","Texas",6976,7818
,"Rains County","Texas",11032,10914
,"Randall County","Texas",128220,120725
,"Reagan County","Texas",3755,3367
,"Real County","Texas",3371,3309
,"Red River County","Texas",12446,12860
,"Reeves County","Texas",14349,13783
,"Refugio County","Texas",7302,7383
,"Roberts County","Texas",928,929
,"Robertson County","Texas",16500,16622
,"Rockwall County","Texas",87809,78337
,"Runnels County","Texas",10416,10501
,"Rusk County","Texas",53923,53330
,"Sabine County","Texas",10350,10834
,"San Augustine County","Texas",8610,8865
,"San Jacinto County","Texas",27099,26384
,"San Patricio County","Texas",66915,64804
,"San Saba County","Texas",5622,6131
,"Schleicher County","Texas",3162,3461
,"Scurry County","Texas",17328,16921
,"Shackelford County","Texas",3343,3378
,"Shelby County","Texas",25515,25448
,"Sherman County","Texas",3084,3034
,"Smith County","Texas",218842,209714
,"Somervell County","Texas",8694,8490
,"Starr County","Texas",62955,60968
,"Stephens County","Texas",9405,9630
,"Sterling County","Texas",1339,1143
,"Stonewall County","Texas",1403,1490
,"Sutton County","Texas",3972,4128
,"Swisher County","Texas",7581,7854
,"Tarrant County","Texas",1945360,1809034
,"Taylor County","Texas",135143,131506
,"Terrell County","Texas",927,984
,"Terry County","Texas",12739,12651
,"Throckmorton County","Texas",1608,1641
,"Titus County","Texas",32506,32334
,"Tom Green County","Texas",116608,110224
,"Travis County","Texas",1151145,1024266
,"Trinity County","Texas",14224,14585
,"Tyler County","Texas",21418,21766
,"Upshur County","Texas",40354,39309
,"Upton County","Texas",3454,3355
,"Uvalde County","Texas",27117,26405
,"Val Verde County","Texas",48974,48879
,"Van Zandt County","Texas",52910,52579
,"Victoria County","Texas",91081,86793
,"Walker County","Texas",69789,67861
,"Waller County","Texas",46820,43205
,"Ward County","Texas",11625,10658
,"Washington County","Texas",34438,33718
,"Webb County","Texas",266673,250304
,"Wharton County","Texas",41168,41280
,"Wheeler County","Texas",5714,5410
,"Wichita County","Texas",132355,131500
,"Wilbarger County","Texas",12973,13535
,"Willacy County","Texas",21903,22134
,"Williamson County","Texas",489250,422679
,"Wilson County","Texas",46402,42918
,"Winkler County","Texas",7821,7110
,"Wise County","Texas",61638,59127
,"Wood County","Texas",42852,41964
,"Yoakum County","Texas",8286,7879
,"Young County","Texas",18350,18550
,"Zapata County","Texas",14319,14018
,"Zavala County","Texas",12267,11677
,"Beaver County","Utah",6461,6629
,"Box Elder County","Utah",51518,49975
,"Cache County","Utah",118343,112656
,"Carbon County","Utah",20660,21403
,"Daggett County","Utah",1117,1059
,"Davis County","Utah",329692,306479
,"Duchesne County","Utah",20380,18607
,"Emery County","Utah",10631,10976
,"Garfield County","Utah",5024,5172
,"Grand County","Utah",9429,9225
,"Iron County","Utah",47269,46163
,"Juab County","Utah",10486,10246
,"Kane County","Utah",7254,7125
,"Millard County","Utah",12606,12503
,"Morgan County","Utah",10608,9469
,"Piute County","Utah",1484,1556
,"Rich County","Utah",2293,2264
,"Salt Lake County","Utah",1091742,1029655
,"San Juan County","Utah",15251,14746
,"Sanpete County","Utah",28477,27822
,"Sevier County","Utah",20773,20802
,"Summit County","Utah",39105,36324
,"Tooele County","Utah",61598,58218
,"Uintah County","Utah",36867,32588
,"Utah County","Utah",560974,516564
,"Wasatch County","Utah",27714,23530
,"Washington County","Utah",151948,138115
,"Wayne County","Utah",2723,2778
,"Weber County","Utah",240475,231236
,"Addison County","Vermont",37009,36821
,"Bennington County","Vermont",36445,37125
,"Caledonia County","Vermont",30981,31227
,"Chittenden County","Vermont",160531,156545
,"Essex County","Vermont",6125,6306
,"Franklin County","Vermont",48642,47746
,"Grand Isle County","Vermont",6994,6970
,"Lamoille County","Vermont",25082,24475
,"Orange County","Vermont",28859,28936
,"Orleans County","Vermont",27082,27231
,"Rutland County","Vermont",60086,61642
,"Washington County","Vermont",58998,59534
,"Windham County","Vermont",43714,44513
,"Windsor County","Vermont",56014,56670
,"Accomack County","Virginia",33021,33164
,"Albemarle County","Virginia",104489,98970
,"Alleghany County","Virginia",15820,16250
,"Amelia County","Virginia",12855,12690
,"Amherst County","Virginia",32041,32353
,"Appomattox County","Virginia",15279,14973
,"Arlington County","Virginia",226908,207627
,"Augusta County","Virginia",73862,73750
,"Bath County","Virginia",4563,4731
,"Bedford County","Virginia",76583,68676
,"Bland County","Virginia",6625,6824
,"Botetourt County","Virginia",33100,33148
,"Brunswick County","Virginia",16498,17434
,"Buchanan County","Virginia",23106,24098
,"Buckingham County","Virginia",16913,17146
,"Campbell County","Virginia",54885,54842
,"Caroline County","Virginia",29778,28545
,"Carroll County","Virginia",29621,30042
,"Charles City County","Virginia",7023,7256
,"Charlotte County","Virginia",12225,12586
,"Chesterfield County","Virginia",332499,316236
,"Clarke County","Virginia",14423,14034
,"Craig County","Virginia",5234,5190
,"Culpeper County","Virginia",49166,46689
,"Cumberland County","Virginia",9827,10052
,"Dickenson County","Virginia",15308,15903
,"Dinwiddie County","Virginia",27859,28001
,"Essex County","Virginia",11103,11151
,"Fairfax County","Virginia",1137538,1081726
,"Fauquier County","Virginia",68248,65203
,"Floyd County","Virginia",15578,15279
,"Fluvanna County","Virginia",26092,25691
,"Franklin County","Virginia",56358,56159
,"Frederick County","Virginia",82377,78305
,"Giles County","Virginia",16815,17286
,"Gloucester County","Virginia",37141,36858
,"Goochland County","Virginia",21936,21717
,"Grayson County","Virginia",15093,15533
,"Greene County","Virginia",19031,18403
,"Greensville County","Virginia",11681,12243
,"Halifax County","Virginia",35200,36241
,"Hanover County","Virginia",101918,99863
,"Henrico County","Virginia",321924,306935
,"Henry County","Virginia",52081,54151
,"Highland County","Virginia",2248,2321
,"Isle of Wight County","Virginia",36007,35270
,"James City County","Virginia",72583,67009
,"King and Queen County","Virginia",7175,6945
,"King George County","Virginia",25371,23584
,"King William County","Virginia",16186,15935
,"Lancaster County","Virginia",11044,11391
,"Lee County","Virginia",24951,25587
,"Loudoun County","Virginia",363050,312311
,"Louisa County","Virginia",34348,33153
,"Lunenburg County","Virginia",12466,12914
,"Madison County","Virginia",13157,13308
,"Mathews County","Virginia",8836,8978
,"Mecklenburg County","Virginia",31192,32727
,"Middlesex County","Virginia",10696,10959
,"Montgomery County","Virginia",97244,94392
,"Nelson County","Virginia",14850,15020
,"New Kent County","Virginia",20021,18429
,"Northampton County","Virginia",12121,12389
,"Northumberland County","Virginia",12251,12330
,"Nottoway County","Virginia",15579,15853
