,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
8699,13309,US,138392,37.9827777778,-81.1452777778,,Census,City,WV,"Oak Hill, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,764,1037,2076.0,3213,4518,4711.0,4738.0,7120.0,6812.0,7589.0,7730.0
8752,21410,US,138541,39.6255555556,-78.2269444444,,Census,Town,WV,"Berkeley Springs, West Virginia",0,0,0,0,0,0,77,2982,407,534,0,781,864,980,1039.0,1145,1213,1138.0,944.0,789.0,735.0,663.0,624.0
8779,10671,US,138603,39.21,-81.0508333333,,Census,Town,WV,"Harrisville, West Virginia",0,0,0,0,0,0,0,0,140,221,361,472,608,1036,1192.0,1338,1387,1428.0,1464.0,1673.0,1839.0,1842.0,1876.0
9018,8727,US,138588,37.6080555556,-81.3038888889,,Census,Unincorporated community,WV,"Rhodell, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,995,829,626.0,500.0,472.0,221.0,234.0,173.0
9224,23347,US,138438,39.4319444444,-77.8061111111,,Census,Town,WV,"Shepherdstown, West Virginia",0,0,0,0,0,0,1561,1219,1389,1533,1515,1184,1070,1063,888.0,945,1173,1328.0,1688.0,1791.0,1287.0,803.0,1734.0
9259,32974,US,91022,,,,Census,US County,WV,"Pendleton County, West Virginia",2452,3962,4239,4846,6271,6940,5795,6164,6455,8022,8711,9167,9349,9652,9660.0,10884,9313,8093.0,7031.0,7910.0,8054.0,8196.0,7695.0
9287,15728,US,138520,39.4802777778,-79.0480555556,,Census,Town,WV,"Piedmont, West Virginia",0,0,0,0,0,0,0,0,1366,0,0,2115,2054,2835,2241.0,2677,2565,2307.0,1763.0,1491.0,1094.0,1014.0,876.0
9323,9378,US,138557,39.4936111111,-79.6386111111,,Census,Town,WV,"Albright, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,262,343.0,334,396,304.0,319.0,357.0,195.0,247.0,299.0
9399,20574,US,138387,38.1361111111,-81.1019444444,,Census,Town,WV,"Ansted, West Virginia",0,0,0,0,0,0,0,0,0,0,0,1090,1030,1178,1404.0,1422,1543,1511.0,1511.0,1952.0,1643.0,1576.0,1404.0
9508,20773,US,91007,38.72,-81.36,,Census,US County,WV,"Roane County, West Virginia",0,0,0,0,0,0,0,5381,7232,12184,15303,19852,21543,20129,19478.0,20787,18408,15720.0,14111.0,15952.0,15120.0,15446.0,14926.0
9551,12379,US,138372,38.6708333333,-80.7702777778,,Census,Town,WV,"Gassaway, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,1086,1518,1618.0,1429,1306,1223.0,1253.0,1225.0,946.0,901.0,908.0
9713,11439,US,138459,39.1091666667,-80.4075,,Census,Town,WV,"Jane Lew, West Virginia",0,0,0,0,0,0,0,0,0,142,228,0,327,560,445.0,505,491,426.0,397.0,406.0,439.0,406.0,409.0
9861,27530,US,91006,37.66,-80.86,,Census,US County,WV,"Summers County, West Virginia",0,0,0,0,0,0,0,0,0,9033,13117,16265,18429,19092,20469.0,20409,19183,15640.0,13213.0,15875.0,14204.0,12999.0,13927.0
9971,9629,US,138453,38.2072222222,-81.3872222222,,Census,Town,WV,"Pratt, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,306,315,325.0,417,457,602.0,671.0,821.0,640.0,551.0,602.0
10032,10651,US,138375,40.2063888889,-80.5597222222,,Census,Town,WV,"Bethany, West Virginia",0,0,0,0,0,0,0,0,0,335,0,245,433,400,439.0,410,1063,992.0,1360.0,1336.0,1139.0,985.0,1036.0
10208,9959,US,138531,39.72,-80.2125,,Census,Town,WV,"Blacksville, West Virginia",0,0,0,0,0,0,0,0,0,106,0,180,204,218,269.0,261,241,211.0,264.0,248.0,168.0,175.0,171.0
10275,14638,US,138623,38.2283333333,-82.4405555556,,Census,Town,WV,"Wayne, West Virginia",0,0,0,0,0,0,0,0,0,157,361,407,384,446,675.0,801,1257,1274.0,1385.0,1495.0,1128.0,1105.0,1413.0
10300,8838,US,138547,40.1422222222,-80.6908333333,,Census,Village,WV,"Clearview, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,520.0,512.0,740.0,622.0,590.0,565.0
10486,38186,US,91031,,,,Census,US County,WV,"McDowell County, West Virginia",0,0,0,0,0,0,0,1535,1952,3074,7300,18747,47856,68571,90479.0,94354,98887,71359.0,50666.0,49899.0,35233.0,27329.0,22113.0
10641,10124,US,138550,40.1655555556,-80.5947222222,,Census,Town,WV,"West Liberty, West Virginia",0,0,0,0,0,0,219,280,251,269,0,0,0,0,0.0,0,0,0.0,0.0,744.0,1434.0,1220.0,1542.0
10643,11599,US,138384,38.9230555556,-81.095,,Census,Town,WV,"Grantsville, West Virginia",0,0,0,0,0,0,0,0,0,112,0,225,282,450,1018.0,1052,959,866.0,795.0,788.0,671.0,565.0,561.0
10668,13770,US,138642,37.5847222222,-81.3847222222,,Census,City,WV,"Mullens, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,1425,2356.0,3026,3470,3544.0,2967.0,2919.0,2006.0,1769.0,1559.0
10698,22923,US,57785,38.46,-81.07,,Census,US County,WV,"Clay County, West Virginia",0,0,0,0,0,0,0,1787,2196,3460,4659,8248,10233,11486,13125.0,15206,14961,11942.0,9330.0,11265.0,9983.0,10330.0,9386.0
10798,25456,US,91019,39.47,-79.67,,Census,US County,WV,"Preston County, West Virginia",0,0,0,3422,5144,6866,11708,13312,14555,19091,20355,22727,26341,27996,29043.0,30416,31399,27233.0,25455.0,30460.0,29037.0,29334.0,33520.0
10920,13614,US,138388,38.0511111111,-81.1069444444,,Census,Town,WV,"Fayetteville, West Virginia",0,0,0,0,0,0,0,0,0,0,0,413,671,659,1143.0,1347,1952,1848.0,1712.0,2366.0,2182.0,2754.0,2892.0
11069,10233,US,138565,39.4444444444,-79.5438888889,,Census,Town,WV,"Terra Alta, West Virginia",0,0,0,0,0,0,0,0,0,0,443,616,1126,1261,1474.0,1471,1649,1504.0,1474.0,1946.0,1713.0,1456.0,1477.0
11208,9737,US,138397,38.9136111111,-80.75,,Census,Town,WV,"Sand Fork, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,252.0,280.0,196.0,176.0,159.0
11249,12455,US,138410,39.2983333333,-78.4366666667,,Census,Town,WV,"Capon Bridge, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,213,157,192.0,201,223,198.0,211.0,191.0,192.0,200.0,355.0
11341,10097,US,138448,38.2127777778,-81.4241666667,,Census,Town,WV,"Glasgow, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.0,725,881,914.0,904.0,1031.0,906.0,783.0,905.0
