,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
25969,39269,US,124779,42.7575,-71.4644444444,Census,City,NH,"Nashua, New Hampshire",632,862,1049,1142,2417,6054,5820,10065,10543,13397,19311,23898,26005,28379,31463.0,32927,34669,39096.0,55820.0,67865,79662,86605.0,86494.0
25978,14809,US,124710,43.905,-72.1375,Census,Town,NH,"Orford, New Hampshire",540,988,1265,1568,1829,1707,1406,1255,1119,1050,916,890,799,661,636.0,701,726,667.0,793.0,928,1008,1091.0,1237.0
26225,14644,US,124573,44.2983333333,-71.5405555556,Census,Town,NH,"Carroll, New Hampshire",0,0,0,0,108,218,296,276,378,632,813,710,569,388,402.0,496,359,295.0,310.0,647,528,663.0,763.0
26481,16199,US,124554,42.7497222222,-72.0102777778,Census,Town,NH,"Rindge, New Hampshire",1143,1196,1226,1298,1269,1161,1274,1231,1107,934,996,855,706,643,610.0,629,707,941.0,2175.0,3375,4941,5451.0,6014.0
26487,16710,US,259592,43.1797222222,-71.8222222222,Census,Town,NH,"Henniker, New Hampshire",1127,1476,1608,1900,1725,1715,1688,1500,1288,1326,1385,1507,1395,1344,1266.0,1336,1675,1636.0,2348.0,3246,4151,4433.0,4836.0
26992,11312,US,124558,43.0130555556,-72.2208333333,Census,Town,NH,"Sullivan, New Hampshire",220,488,516,582,555,496,468,376,347,382,337,287,266,206,192.0,255,272,261.0,376.0,585,706,746.0,677.0
27022,10499,US,124501,44.1636111111,-71.0111111111,Census,Town,NH,"Chatham, New Hampshire",58,183,201,298,419,523,516,489,445,421,329,267,209,229,168.0,184,177,150.0,134.0,189,268,260.0,337.0
27199,8208,US,124698,44.2544444444,-71.95,Census,Town,NH,"Lyman, New Hampshire",202,534,948,1270,1321,1496,1442,743,658,654,543,426,374,310,299.0,363,241,201.0,213.0,281,388,487.0,533.0
27291,12838,US,124484,43.3405555556,-71.2608333333,Census,Town,NH,"Barnstead, New Hampshire",807,1161,1477,1805,2047,1945,1848,1885,1543,1296,1264,1072,1081,873,791.0,804,846,850.0,1119.0,2292,3100,3886.0,4593.0
27404,10139,US,124581,44.8777777778,-71.5141666667,Census,Town,NH,"Columbia, New Hampshire",26,109,142,249,442,620,762,798,752,762,605,690,619,601,524.0,483,495,457.0,467.0,673,661,750.0,757.0
27432,14980,US,124557,43.0786111111,-72.1144444444,Census,Town,NH,"Stoddard, New Hampshire",701,1148,1132,1203,1159,1006,1105,944,667,553,400,367,257,213,113.0,218,200,146.0,242.0,482,622,928.0,1232.0
27447,10738,US,124685,44.175,-71.8869444444,Census,Town,NH,"Landaff, New Hampshire",292,461,650,769,951,957,948,1012,882,506,499,500,526,510,469.0,389,342,289.0,292.0,266,350,378.0,415.0
27620,17039,US,259567,43.6416666667,-72.1452777778,Census,Town,NH,"Enfield, New Hampshire",724,1121,1291,1370,1492,1514,1742,1876,1662,1680,1439,1845,1448,1577,1325.0,1693,1612,1867.0,2345.0,3175,3979,4618.0,4582.0
