,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
2750,7050,US,150697,32.3433333333,-89.3280555556,,Census,Town,MS,"Lake, Mississippi",0,0,0,0,0,0,0,0,0,190,0,0,429,455,375.0,437,345,297.0,441.0,524.0,369.0,408.0,324.0
2832,24926,US,94850,,,,Census,US County,MS,"Bolivar County, Mississippi",0,0,0,0,0,1356,2577,10471,9732,18652,29980,35427,48905,57669,71051.0,67564,63004,54464.0,49409.0,45965.0,41875.0,40633.0,34145.0
2995,13759,US,122354,33.4958333333,-90.3222222222,,Census,City,MS,"Itta Bena, Mississippi",0,0,0,0,0,0,0,0,0,0,0,416,1427,1620,1370.0,1795,1725,1914.0,2489.0,2904.0,2377.0,2208.0,2049.0
3067,6925,US,122356,33.6402777778,-90.3472222222,,Census,Town,MS,"Schlater, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,398.0,429.0,404.0,388.0,310.0
3085,20319,US,94816,31.56,-89.82,,Census,US County,MS,"Jefferson Davis County, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,12860,12755,14281.0,15869,15500,13540.0,12936.0,13846.0,14051.0,13962.0,12487.0
3111,23088,US,94825,32.26,-90.44,,Census,US County,MS,"Hinds County, Mississippi",0,0,0,0,8645,19098,25340,31339,30488,43958,39279,52577,63726,57110,85118.0,107273,142164,187045.0,214973.0,250998.0,254441.0,250800.0,245285.0
3147,13061,US,122228,33.8536111111,-91.0269444444,,Census,City,MS,"Rosedale, Mississippi",0,0,0,0,0,0,0,0,0,0,376,622,1103,1696,2117.0,2063,2197,2339.0,2599.0,2793.0,2595.0,2414.0,1873.0
3162,34019,US,94843,31.97,-90.91,,Census,US County,MS,"Claiborne County, Mississippi",0,0,3102,5963,9787,13078,14941,15679,13386,16768,14516,20787,17403,13019,12152.0,12810,11944,10845.0,10086.0,12279.0,11370.0,11831.0,9604.0
3177,17997,US,122397,31.2444722222,-90.4715916667,,Census,City,MS,"McComb, Mississippi",0,0,0,0,0,0,0,0,0,1982,2383,4477,6237,7775,10057.0,9898,10401,12020.0,11969.0,12331.0,11591.0,13337.0,12790.0
3206,12663,US,122331,31.6011111111,-89.2022222222,,Census,City,MS,"Ellisville, Mississippi",0,0,0,0,0,0,0,0,0,37,967,1899,2446,1681,2127.0,2607,3579,4592.0,4643.0,4652.0,3634.0,3465.0,4448.0
3233,13867,US,122220,33.7905555556,-90.9805555556,,Census,Town,MS,"Beulah, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.0,347,342,421.0,443.0,431.0,460.0,473.0,348.0
3270,26973,US,94839,34.23,-90.6,,Census,US County,MS,"Coahoma County, Mississippi",0,0,0,0,0,1290,2780,6606,7144,13568,18342,26293,34217,41511,46327.0,48333,49361,46212.0,40447.0,36918.0,31665.0,30622.0,26151.0
3330,8108,US,122217,34.6180555556,-89.1888888889,,Census,Town,MS,"Hickory Flat, Mississippi",0,0,0,0,0,0,0,0,0,0,293,204,261,269,337.0,352,345,344.0,354.0,458.0,535.0,565.0,601.0
3393,7354,US,122255,31.7216666667,-90.3880555556,,Census,Village,MS,"Beauregard, Mississippi",0,0,0,0,0,0,0,0,315,517,0,338,240,173,203.0,223,231,193.0,199.0,185.0,206.0,265.0,326.0
3413,6755,US,122349,34.2116666667,-88.6636111111,,Census,Town,MS,"Plantersville, Mississippi",0,0,0,0,0,0,0,0,0,0,0,187,165,275,346.0,495,479,572.0,910.0,920.0,1046.0,1144.0,1155.0
3701,10812,US,122391,30.5280555556,-89.6802777778,,Census,City,MS,"Picayune, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,846,2479,4698.0,5129,6707,7834.0,10467.0,10361.0,10633.0,10535.0,10878.0
3768,26259,US,94753,32.4,-89.55,,Census,US County,MS,"Scott County, Mississippi",0,0,0,0,0,1653,3961,8139,7847,10845,11740,14316,16723,16420,20914.0,23144,21681,21187.0,21369.0,24556.0,24137.0,28423.0,28264.0
3832,31380,US,94834,34.88,-89.99,,Census,US County,MS,"DeSoto County, Mississippi",0,0,0,0,0,7002,19042,23336,32021,22924,24183,24751,23130,24359,25438.0,26663,24599,23891.0,35885.0,53930.0,67910.0,107199.0,161252.0
3841,7710,US,122208,34.86,-88.4186111111,,Census,Town,MS,"Glen, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,286.0,412.0
3967,6483,US,122382,32.325,-89.1594444444,,Census,City,MS,"Newton, Mississippi",0,0,0,0,0,0,0,0,154,0,0,537,1878,1604,2011.0,1800,2912,3178.0,3556.0,3708.0,3701.0,3699.0,3373.0
3976,18142,US,94751,31.92,-89.92,,Census,US County,MS,"Simpson County, Mississippi",0,0,0,0,2680,3380,4734,6080,5718,8008,10138,12800,17201,18109,20897.0,22024,21819,20454.0,19947.0,23441.0,23953.0,27639.0,27503.0
3996,5909,US,122407,34.3933333333,-90.2558333333,,Census,Town,MS,"Falcon, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,260.0,167.0,317.0,167.0
4054,7316,US,122416,32.0830555556,-89.7777777778,,Census,Town,MS,"Puckett, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,302.0,333.0,279.0,294.0,354.0,316.0
4324,10348,US,122458,34.4922222222,-89.0094444444,,Census,City,MS,"New Albany, Mississippi",0,0,0,0,0,0,0,0,0,250,548,1033,2032,2531,3187.0,3602,3680,5151.0,6426.0,7072.0,6775.0,7607.0,8034.0
4353,11625,US,122450,34.8105555556,-88.1958333333,,Census,City,MS,"Iuka, Mississippi",0,0,0,0,0,0,0,0,0,845,1019,882,1221,1306,1441.0,1664,1527,2010.0,2389.0,2846.0,3122.0,3059.0,3028.0
4376,10003,US,122408,34.2019444444,-90.2830555556,,Census,Town,MS,"Lambert, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,573,957,800.0,1016,1023,1181.0,1511.0,1624.0,1131.0,1967.0,1638.0
4380,6851,US,122227,33.7802777778,-90.7227777778,,Census,Town,MS,"Renova, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,659.0,636.0,623.0,668.0
4467,39659,US,94746,,,,Census,US County,MS,"Sunflower County, Mississippi",0,0,0,0,0,0,1102,5019,5015,4661,9384,16084,28787,46374,66364.0,61007,56031,45750.0,37047.0,34844.0,32867.0,34369.0,29450.0
4719,8335,US,122245,33.2633333333,-89.2894444444,,Census,Town,MS,"Weir, Mississippi",0,0,0,0,0,0,0,0,0,0,0,91,220,377,570.0,552,570,522.0,573.0,553.0,525.0,553.0,459.0
4725,10557,US,122239,33.8980555556,-89.0016666667,,Census,City,MS,"Houston, Mississippi",0,0,0,0,0,0,0,0,400,480,893,677,1400,1408,1477.0,1729,1664,2577.0,2720.0,3745.0,3903.0,4079.0,3623.0
4875,23306,US,122369,34.7733333333,-89.4463888889,,Census,City,MS,"Holly Springs, Mississippi",0,0,0,0,0,0,0,2987,2406,2370,2246,2815,2192,2113,2271.0,2750,3276,5621.0,5728.0,7285.0,7261.0,7957.0,7699.0
4909,8328,US,122210,34.7647222222,-88.5291666667,,Census,Town,MS,"Rienzi, Mississippi",0,0,0,0,0,0,0,0,0,0,0,230,434,493,500.0,458,468,375.0,363.0,423.0,339.0,330.0,317.0
4948,31041,US,94822,32.74,-90.99,,Census,US County,MS,"Issaquena County, Mississippi",0,0,0,0,0,0,4478,7831,6887,10004,12318,10400,10560,7618,5734.0,6433,4966,3576.0,2737.0,2513.0,1909.0,2274.0,1406.0
4976,8027,US,122303,33.1969444444,-89.7772222222,,Census,Town,MS,"West, Mississippi",0,0,0,0,0,0,0,0,0,200,0,196,276,236,370.0,402,354,282.0,305.0,253.0,184.0,220.0,185.0
5029,19274,US,94856,34.88,-88.58,,Census,US County,MS,"Alcorn County, Mississippi",0,0,0,0,0,0,0,0,10431,14272,13115,14987,18159,21369,23653.0,26969,27158,25282.0,27179.0,33036.0,31722.0,34558.0,37057.0
5079,23910,US,94819,32.02,-89.12,,Census,US County,MS,"Jasper County, Mississippi",0,0,0,0,0,3958,6184,11007,10884,12126,14785,15394,18498,18508,18634.0,19484,18912,16909.0,15994.0,17265.0,17114.0,18149.0,17062.0
5146,7975,US,122350,34.3730555556,-88.6894444444,,Census,City,MS,"Saltillo, Mississippi",0,0,0,0,0,0,0,0,148,262,0,209,306,440,432.0,468,501,536.0,836.0,1271.0,1782.0,3393.0,4752.0
5254,22548,US,94846,33.92,-88.95,,Census,US County,MS,"Chickasaw County, Mississippi",0,0,0,0,0,2955,16369,16426,19899,17905,19891,19892,22846,22212,20835.0,21427,18951,16891.0,16805.0,17853.0,18085.0,19440.0,17392.0
5265,9935,US,122298,33.0763888889,-89.8563888889,,Census,City,MS,"Durant, Mississippi",0,0,0,0,0,0,0,0,375,724,1259,1766,1881,1870,2480.0,2510,2311,2617.0,2752.0,2889.0,2838.0,2932.0,2673.0
5324,7720,US,122355,33.3797222222,-90.3497222222,,Census,Town,MS,"Morgan City, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,207.0,319.0,139.0,305.0,255.0
5482,34577,US,122252,34.2,-90.5666666667,,Census,City,MS,"Clarksdale, Mississippi",0,0,0,0,0,0,0,0,0,0,781,1773,4079,7552,10043.0,12168,16539,21105.0,21673.0,21137.0,19717.0,20645.0,17962.0
5493,22859,US,124678,30.3636111111,-88.5419444444,,Census,City,MS,"Pascagoula, Mississippi",0,0,0,0,0,0,0,0,480,418,0,708,3379,6082,4339.0,5900,10805,17155.0,27264.0,29318.0,25899.0,26200.0,22392.0
5571,17911,US,94742,,,,Census,US County,MS,"Tippah County, Mississippi",0,0,0,0,0,9444,20741,22550,20727,12867,12951,12983,14631,15419,18658.0,19680,17522,15093.0,15852.0,18739.0,19523.0,20826.0,22232.0
5594,6335,US,122424,32.0238888889,-89.9705555556,,Census,Village,MS,"Braxton, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,286,237,222.0,220,206,191.0,180.0,172.0,141.0,181.0,183.0
5645,49752,US,122459,32.3361111111,-90.8752777778,,Census,City,MS,"Vicksburg, Mississippi",0,0,0,0,0,0,3678,4591,12443,11814,13373,14834,20814,18072,22943.0,24460,27948,29143.0,25478.0,25434.0,20908.0,26407.0,23856.0
5802,13875,US,122366,32.4188888889,-90.125,,Census,City,MS,"Ridgeland, Mississippi",0,0,0,0,0,0,0,0,0,0,0,0,158,164,217.0,233,526,875.0,1650.0,5461.0,11714.0,20173.0,24047.0
